,gen,indicator,sim
715,715,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
716,716,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
717,717,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
718,718,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
719,719,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
720,720,4.221574859150512,c4495a02-b8ae-4807-b2a1-11278c028bb9
721,721,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
722,722,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
723,723,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
724,724,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
725,725,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
726,726,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
727,727,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
728,728,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
729,729,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
730,730,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
731,731,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
732,732,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
733,733,4.221574859904324,c4495a02-b8ae-4807-b2a1-11278c028bb9
734,734,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
735,735,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
736,736,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
737,737,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
738,738,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
739,739,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
740,740,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
741,741,4.221574870053577,c4495a02-b8ae-4807-b2a1-11278c028bb9
742,742,4.221640160755636,c4495a02-b8ae-4807-b2a1-11278c028bb9
743,743,4.221640160755636,c4495a02-b8ae-4807-b2a1-11278c028bb9
744,744,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
745,745,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
746,746,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
747,747,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
748,748,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
749,749,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
750,750,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
751,751,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
752,752,4.221760919388765,c4495a02-b8ae-4807-b2a1-11278c028bb9
753,753,4.224737158484494,c4495a02-b8ae-4807-b2a1-11278c028bb9
754,754,4.224737164022022,c4495a02-b8ae-4807-b2a1-11278c028bb9
755,755,4.2252699287549795,c4495a02-b8ae-4807-b2a1-11278c028bb9
756,756,4.2252699287549795,c4495a02-b8ae-4807-b2a1-11278c028bb9
757,757,4.225863913153154,c4495a02-b8ae-4807-b2a1-11278c028bb9
758,758,4.225874996972012,c4495a02-b8ae-4807-b2a1-11278c028bb9
759,759,4.226356371301225,c4495a02-b8ae-4807-b2a1-11278c028bb9
760,760,4.22639655902074,c4495a02-b8ae-4807-b2a1-11278c028bb9
761,761,4.227096751920236,c4495a02-b8ae-4807-b2a1-11278c028bb9
762,762,4.227983379790527,c4495a02-b8ae-4807-b2a1-11278c028bb9
763,763,4.227983379790527,c4495a02-b8ae-4807-b2a1-11278c028bb9
764,764,4.228008274141106,c4495a02-b8ae-4807-b2a1-11278c028bb9
765,765,4.228008444508796,c4495a02-b8ae-4807-b2a1-11278c028bb9
766,766,4.228410833519371,c4495a02-b8ae-4807-b2a1-11278c028bb9
767,767,4.228784487168918,c4495a02-b8ae-4807-b2a1-11278c028bb9
768,768,4.228991055978911,c4495a02-b8ae-4807-b2a1-11278c028bb9
769,769,4.22903229805927,c4495a02-b8ae-4807-b2a1-11278c028bb9
770,770,4.229717705674909,c4495a02-b8ae-4807-b2a1-11278c028bb9
771,771,4.229717705674909,c4495a02-b8ae-4807-b2a1-11278c028bb9
772,772,4.229832030777591,c4495a02-b8ae-4807-b2a1-11278c028bb9
773,773,4.22984822299528,c4495a02-b8ae-4807-b2a1-11278c028bb9
774,774,4.229912940355559,c4495a02-b8ae-4807-b2a1-11278c028bb9
775,775,4.229912940355559,c4495a02-b8ae-4807-b2a1-11278c028bb9
776,776,4.22993046219211,c4495a02-b8ae-4807-b2a1-11278c028bb9
777,777,4.230156968691891,c4495a02-b8ae-4807-b2a1-11278c028bb9
778,778,4.230207106722375,c4495a02-b8ae-4807-b2a1-11278c028bb9
779,779,4.2302104201525745,c4495a02-b8ae-4807-b2a1-11278c028bb9
780,780,4.2302104201525745,c4495a02-b8ae-4807-b2a1-11278c028bb9
781,781,4.230215849928444,c4495a02-b8ae-4807-b2a1-11278c028bb9
782,782,4.230215969811932,c4495a02-b8ae-4807-b2a1-11278c028bb9
783,783,4.230215969811932,c4495a02-b8ae-4807-b2a1-11278c028bb9
784,784,4.230215969811932,c4495a02-b8ae-4807-b2a1-11278c028bb9
785,785,4.230227690824406,c4495a02-b8ae-4807-b2a1-11278c028bb9
786,786,4.230233593772332,c4495a02-b8ae-4807-b2a1-11278c028bb9
787,787,4.230250728373481,c4495a02-b8ae-4807-b2a1-11278c028bb9
788,788,4.230251167865826,c4495a02-b8ae-4807-b2a1-11278c028bb9
789,789,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
790,790,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
791,791,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
792,792,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
793,793,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
794,794,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
795,795,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
796,796,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
797,797,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
798,798,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
799,799,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
800,800,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
801,801,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
802,802,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
803,803,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
804,804,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
805,805,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
806,806,4.230251172115593,c4495a02-b8ae-4807-b2a1-11278c028bb9
807,807,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
808,808,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
809,809,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
810,810,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
811,811,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
812,812,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
813,813,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
814,814,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
815,815,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
816,816,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
817,817,4.230251180942013,c4495a02-b8ae-4807-b2a1-11278c028bb9
818,818,4.230251425293914,c4495a02-b8ae-4807-b2a1-11278c028bb9
819,819,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
820,820,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
821,821,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
822,822,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
823,823,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
824,824,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
825,825,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
826,826,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
827,827,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
828,828,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
829,829,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
830,830,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
831,831,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
832,832,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
833,833,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
834,834,4.2302514606100985,c4495a02-b8ae-4807-b2a1-11278c028bb9
835,835,4.230276687322492,c4495a02-b8ae-4807-b2a1-11278c028bb9
836,836,4.230276687322492,c4495a02-b8ae-4807-b2a1-11278c028bb9
837,837,4.230438529192935,c4495a02-b8ae-4807-b2a1-11278c028bb9
838,838,4.230438529192935,c4495a02-b8ae-4807-b2a1-11278c028bb9
839,839,4.230683756342603,c4495a02-b8ae-4807-b2a1-11278c028bb9
840,840,4.230683756342603,c4495a02-b8ae-4807-b2a1-11278c028bb9
841,841,4.230683756342603,c4495a02-b8ae-4807-b2a1-11278c028bb9
842,842,4.230683756342603,c4495a02-b8ae-4807-b2a1-11278c028bb9
843,843,4.230683756342603,c4495a02-b8ae-4807-b2a1-11278c028bb9
844,844,4.230683760860008,c4495a02-b8ae-4807-b2a1-11278c028bb9
845,845,4.230688032010073,c4495a02-b8ae-4807-b2a1-11278c028bb9
846,846,4.230690157118184,c4495a02-b8ae-4807-b2a1-11278c028bb9
847,847,4.23070091022139,c4495a02-b8ae-4807-b2a1-11278c028bb9
848,848,4.230702693563023,c4495a02-b8ae-4807-b2a1-11278c028bb9
849,849,4.230702753191278,c4495a02-b8ae-4807-b2a1-11278c028bb9
850,850,4.230702753191278,c4495a02-b8ae-4807-b2a1-11278c028bb9
851,851,4.230702753191278,c4495a02-b8ae-4807-b2a1-11278c028bb9
852,852,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
853,853,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
854,854,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
855,855,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
856,856,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
857,857,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
858,858,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
859,859,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
860,860,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
861,861,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
862,862,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
863,863,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
864,864,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
865,865,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
866,866,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
867,867,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
868,868,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
869,869,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
870,870,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
871,871,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
872,872,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
873,873,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
874,874,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
875,875,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
876,876,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
877,877,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
878,878,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
879,879,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
880,880,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
881,881,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
882,882,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
883,883,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
884,884,4.230702794164738,c4495a02-b8ae-4807-b2a1-11278c028bb9
885,885,4.230703493910858,c4495a02-b8ae-4807-b2a1-11278c028bb9
886,886,4.230703569489693,c4495a02-b8ae-4807-b2a1-11278c028bb9
887,887,4.23070456009774,c4495a02-b8ae-4807-b2a1-11278c028bb9
888,888,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
889,889,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
890,890,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
891,891,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
892,892,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
893,893,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
894,894,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
895,895,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
896,896,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
897,897,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
898,898,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
899,899,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
900,900,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
901,901,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
902,902,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
903,903,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
904,904,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
905,905,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
906,906,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
907,907,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
908,908,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
909,909,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
910,910,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
911,911,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
912,912,4.23070457128434,c4495a02-b8ae-4807-b2a1-11278c028bb9
913,913,4.230705592804188,c4495a02-b8ae-4807-b2a1-11278c028bb9
914,914,4.230705792926325,c4495a02-b8ae-4807-b2a1-11278c028bb9
915,915,4.230705792926325,c4495a02-b8ae-4807-b2a1-11278c028bb9
916,916,4.2307059441505785,c4495a02-b8ae-4807-b2a1-11278c028bb9
917,917,4.230706525045788,c4495a02-b8ae-4807-b2a1-11278c028bb9
918,918,4.2307075044497875,c4495a02-b8ae-4807-b2a1-11278c028bb9
919,919,4.2307075044497875,c4495a02-b8ae-4807-b2a1-11278c028bb9
920,920,4.2307075044497875,c4495a02-b8ae-4807-b2a1-11278c028bb9
921,921,4.2307075044497875,c4495a02-b8ae-4807-b2a1-11278c028bb9
922,922,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
923,923,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
924,924,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
925,925,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
926,926,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
927,927,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
928,928,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
929,929,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
930,930,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
931,931,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
932,932,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
933,933,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
934,934,4.230707664263535,c4495a02-b8ae-4807-b2a1-11278c028bb9
935,935,4.230707664568756,c4495a02-b8ae-4807-b2a1-11278c028bb9
936,936,4.2307076646338855,c4495a02-b8ae-4807-b2a1-11278c028bb9
937,937,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
938,938,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
939,939,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
940,940,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
941,941,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
942,942,4.23070766463524,c4495a02-b8ae-4807-b2a1-11278c028bb9
943,943,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
944,944,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
945,945,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
946,946,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
947,947,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
948,948,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
949,949,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
950,950,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
951,951,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
952,952,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
953,953,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
954,954,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
955,955,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
956,956,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
957,957,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
958,958,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
959,959,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
960,960,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
961,961,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
962,962,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
963,963,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
964,964,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
965,965,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
966,966,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
967,967,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
968,968,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
969,969,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
970,970,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
971,971,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
972,972,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
973,973,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
974,974,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
975,975,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
976,976,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
977,977,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
978,978,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
979,979,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
980,980,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
981,981,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
982,982,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
983,983,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
984,984,4.230707769557267,c4495a02-b8ae-4807-b2a1-11278c028bb9
985,985,4.230707774994052,c4495a02-b8ae-4807-b2a1-11278c028bb9
986,986,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
987,987,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
988,988,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
989,989,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
990,990,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
991,991,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
992,992,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
993,993,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
994,994,4.2307077799273705,c4495a02-b8ae-4807-b2a1-11278c028bb9
995,995,4.23255820661474,c4495a02-b8ae-4807-b2a1-11278c028bb9
996,996,4.23255820661474,c4495a02-b8ae-4807-b2a1-11278c028bb9
997,997,4.234598914940556,c4495a02-b8ae-4807-b2a1-11278c028bb9
998,998,4.234598914940556,c4495a02-b8ae-4807-b2a1-11278c028bb9
999,999,4.234598914940556,c4495a02-b8ae-4807-b2a1-11278c028bb9
1000,1000,4.234598914940556,c4495a02-b8ae-4807-b2a1-11278c028bb9
